"uuid","flags","longitude","latitude"
"0bef719e-4049-4d01-87ca-a511418938fa","[""geolocate_georeference""]","-60.233242","55.460711"
"0c1b11ba-6a09-4311-b36b-7866725fc1cf","[""geolocate_georeference""]","-156.470466","71.385605"
"0c6e2a44-4759-42c5-a42a-73d9f7089f22","[""idigbio_georeference""]","-147.991854","64.359415"
"0c8b5ce0-80c2-42e9-975b-cafc32ca842f","[""idigbio_georeference""]","-148.0333333333","64.3333333333"
"0cad860a-805a-4d65-ad1d-1248911b89eb","[""idigbio_georeference""]","-145.3833333333","62.0333333333"
"0c9d3cb3-234a-4164-8058-5b1ebe16752d","[""geolocate_georeference""]","-160.833","63.867"
"0d6daeeb-bd13-4187-8561-34ad0ccb5859","[""geolocate_georeference""]","-146.541057","62.052361"
"0e05d787-2483-4ed7-9444-72462c139f6d","[""idigbio_georeference""]","-85.51413","48.7572"
"0e11c6e0-807e-4936-8d59-c3a12d00ea3d","[""idigbio_georeference""]","-149.05","65.06"
"0e32c9fa-6756-4a5d-b57c-cc4bb8983aae","[""idigbio_georeference""]","-144.97","66.62"
"0f6f5ac7-2c8f-40ec-85ca-4b98746b7e91","[""idigbio_georeference""]","-83.3666667","49.9"
"100752db-39e9-4b01-af8d-810704c4aa14","[""geolocate_georeference""]","-154.835833","64.923611"
"0f8df6c9-2395-4a1b-8123-e75680a2897d","[""idigbio_georeference""]","-141.9996","63.3552"
"0ff07e12-4f44-4753-8733-2c552570ceb1","[""idigbio_georeference""]","-149.7188873","61.4494591"
"10490031-e051-42da-914f-c80df87d8f97","[""idigbio_georeference""]","-156.5166667","63.1666667"
"10caadfd-b5d6-489f-9dda-5b341f96c065","[""idigbio_georeference""]","-147.8833333333","65.15"
"109e1606-0b71-4552-8af0-51a2643e1db8","[""geolocate_georeference""]","-117.633333","56.983333"
"d0646f44-0349-4b8b-98d9-0fc4e548bd52","[""idigbio_georeference""]","-83.14479","47.10613"
"1150ae04-6816-468e-b88c-e3e79bb19042","[""geolocate_georeference""]","-142.69","63.380833"
"11801408-e451-4d9e-a072-39835d2c177c","[""geolocate_georeference""]","-151.65","66.916667"
"12f3c386-0622-44df-9d6a-0cca5063ab99","[""geolocate_georeference""]","-114.683154","45.826862"
"118e61cd-ac91-42af-b6d2-ae80ed581664","[""idigbio_georeference""]","-156.83","66"
"11970018-bfb7-46c5-a191-adde27b4eee2","[""idigbio_georeference""]","-146.048","62.1162"
"1380d9b5-f6ff-430a-8ae0-1f82d9f72f62","[""idigbio_georeference""]","-122.494906","52.981737"
"1294f0b8-2870-42ff-af01-ad04dc342878","[""idigbio_georeference""]","-81.24625","44.19575"
"12c4ce13-238b-41c0-b32b-f31474553ae2","[""idigbio_georeference""]","-147.61","65.13"
