"uuid","flags","longitude","latitude"
"972bf260-c335-49ba-81e5-7808de5e5e1f","[""geolocate_georeference""]","-73.253828","-3.749125"
"7d1b1a5c-e425-465a-b852-5dfc85fc4eea","[""idigbio_georeference""]","-76.9666672","-6.0500002"
"7c58fbf2-81e2-4d1f-a2b0-cd3f0e24ba0d","[""idigbio_georeference""]","-75.25","-9.8833332"
"dc777a71-6621-442a-a699-ec4e56db0340","[""idigbio_georeference""]","-79.6126","-0.27558"
"f321939c-5633-4dfe-b5df-711d8d5c410e","[""idigbio_georeference""]","-78.457","0.30768"
"aaa760bf-b30b-42e0-8942-0d51e273fbd5","[""idigbio_georeference""]","-79.467","0.333"
"500f0048-2c8c-4fac-9c49-ab6f30a22caf","[""idigbio_georeference""]","-88.317","16.8"
"eeb0914f-b077-4ff8-b823-bf47743241f8","[""idigbio_georeference""]","-88.21667","16.96667"
"54a042a4-fc1d-4ce0-9e90-93b4123ee5b0","[""idigbio_georeference""]","-57.7000008","-16.75"
"237fc55c-21d1-4d4d-bd3b-eb23d11af6e3","[""idigbio_georeference""]","-73.83333333","3.433333333"
"6043caab-222a-40fe-9611-7ffa4daade41","[""idigbio_georeference""]","-110.000654","33.78756"
"bf82ebe7-15c0-4d79-bfc4-3b3c664c3b05","[""idigbio_georeference""]","-59.51666","2.83333"
"19fda1d4-9ba9-4187-895c-e1ea8a85b811","[""idigbio_georeference""]","-58.16666","6.8"
"8a9361cc-d640-4a52-b2a9-6a6880cdf937","[""idigbio_georeference""]","-74.8666687","-7.8000002"
"c31ad2aa-67dd-4cc6-9264-567fa844cce2","[""geolocate_georeference""]","-72.719457","-41.010308"
"a52cb830-92b2-4ec2-9961-b1ce90e3c95e","[""geolocate_georeference""]","-72.653611","-3.459167"
"c6f47dd7-97d2-43ce-95ce-561f4e8cd8b9","[""geolocate_georeference""]","-51.236691","-18.35828"
"b5d89ff9-62af-4281-a3ad-6b51bc48c210","[""geolocate_georeference""]","-105.1","22.866667"
"8ac05719-f006-4571-b97f-dc3311251ef8","[""geolocate_georeference""]","-75.12809","8.659723"
"0114c4f0-2b57-4ba9-b157-55e758e5741d","[""geolocate_georeference""]","-105","25"
"b783426c-3189-45d0-ae21-e1e1a8e7d52c","[""geolocate_georeference""]","-90.310686","19.06747"
"7ad8599a-d541-4f21-be3e-ea56d15955e3","[""geolocate_georeference""]","-110.576139","28.17308"
"72cbecd5-d238-41fb-a59d-72379ae23cc0","[""geolocate_georeference""]","-71.086996","42.304542"
"01f4d03a-26dd-4671-bfc3-8963ab94ceb8","[""geolocate_georeference""]","-88.983333","16.966667"
"fe572d22-4cd3-4f96-8267-3be27ee69594","[""geolocate_georeference""]","-95.000551","16.713087"
"84471e7b-f792-4f1d-8f00-0d858cf3e8f0","[""geolocate_georeference""]","-110.822508","31.825531"
"9af8d9f2-8fbb-4a68-88d7-4be3738453ec","[""geolocate_georeference""]","-90.371017","16.358265"
"36ef09fd-d52c-4e2b-bfba-474bd7f47a6e","[""geolocate_georeference""]","-111.274141","31.33993"
"95edcbf2-79bf-4a46-a4be-73151266a841","[""geolocate_georeference""]","-92.65","15.633333"
"2ca79c20-baf6-489d-bde1-def5c425898a","[""idigbio_georeference""]","-88.57466840694009","20.680689111866474"
"27522a3b-ddae-42ad-8af8-6172bb00663f","[""idigbio_georeference""]","-95.1324997","17.7358341"
"bd76f7b8-c1a7-4b0d-bbff-aa14aa2e91b4","[""idigbio_georeference""]","-98.98301302233901","22.083238632914977"
"c6542dd2-8cdb-4579-9744-db1711b675dc","[""idigbio_georeference""]","-73.25","-3.76667"
"d52dc5e7-c674-4951-ad25-304a8ded4298","[""idigbio_georeference""]","-89.7313889","19.4583333"
