"uuid","flags","longitude","latitude"
"545a580f-02c7-47be-9998-a0a2bb8ef180","[""idigbio_georeference""]","-102.7770004","29.7110004"
"8e5d46e3-3cf1-4ed9-8acb-8eafdb98e019","[""idigbio_georeference""]","-118.19463967646935","35.22880270194663"
"16c5e8d3-ff27-4767-ba09-64f867bd71d1","[""idigbio_georeference""]","-117.9452072805286","35.8427289587811"
"7e034595-0fb4-40ab-bd9d-157474c55ef8","[""idigbio_georeference""]","-106.5355555556","32.7852777778"
"cde4fb79-acfa-4f66-b54e-9016e569f5a2","[""idigbio_georeference""]","-108.49399","38.25271"
"788a38f9-6c64-489d-9bf4-9f2a4ce427ed","[""idigbio_georeference""]","-107.81584","38.27669"
"8c6c3613-f388-47c6-908a-884bbe27dfc2","[""idigbio_georeference""]","-108.96337929816441","27.2696186603111"
"2c47512c-e221-4595-aa6e-1209b14b44e2","[""idigbio_georeference""]","-106.4869614","33.9358292"
"2a23632f-43ff-4cad-8048-b2caa2b5a679","[""idigbio_georeference""]","-122.8758643","39.404078"
"48a2bd67-c474-4951-9e4e-69ab9a3f51ca","[""idigbio_georeference""]","-122.115606","40.8881426"
"4d5f3778-cebc-4ad5-a09f-5f911551daaa","[""idigbio_georeference""]","-119.1221","36.8205"
"2c95b12d-852f-483c-9582-0dca98e164d4","[""idigbio_georeference""]","-109.2432676797999","31.14081461087519"
"a2128579-b7ca-478c-b833-3a3553336216","[""idigbio_georeference""]","-118.12123000000001","48.83251"
"e4fef290-865f-4830-aa9a-a2f0c3298bfe","[""idigbio_georeference""]","-110.549","39.793"
"c8e7073a-3f0c-4730-9bb3-2cb29feceeb1","[""idigbio_georeference""]","-107.0569444444","34.4575"
"82b88cde-4fd3-4f72-ae15-dad9476a4657","[""idigbio_georeference""]","-88.06667","13.31667"
"77f9161d-5844-4251-ad56-63087c630e01","[""idigbio_georeference""]","-120.541644","38.2278631"
"4193a2d1-6bd6-438c-a1ee-2fe3850ec6c0","[""geolocate_georeference""]","-76.360536","1.863141"
"11eff5d1-5e00-4346-96b6-e3a400eab50b","[""idigbio_georeference""]","-107.82477","38.2245"
"72c4e360-ba36-4fd4-99f8-42138ea823ed","[""idigbio_georeference""]","-108.05644","38.36354"
"2fbbbb2d-3901-47f4-b536-8e81dc0e1840","[""idigbio_georeference""]","-108.3922","38.45099"
"11846155-4b3e-4ef4-886c-9599db178e9c","[""idigbio_georeference""]","-120.7580106","39.0942379"
"2dae6610-7c63-4c8f-9103-3674e1e0cf19","[""idigbio_georeference""]","-103.94972","19.44417"
"7012aee2-0d11-44ed-bad0-2c02e9ae72e4","[""idigbio_georeference""]","-121.4179504","36.9710563"
"0e005923-680d-4bb2-9d57-cc32fce0a1b8","[""idigbio_georeference""]","-124.36603993584168","47.957579726557974"
"4869d84d-fa73-4f74-a19f-b4354a615c90","[""idigbio_georeference""]","-108.10718","38.35372"
"6b55b4e8-dcde-451d-be06-b63135a09104","[""idigbio_georeference""]","-108.0786562","38.0242904"
"e1907d2c-5dfa-40f0-ad63-21ffe53ddc3e","[""idigbio_georeference""]","-108.05281","38.36314"
"c9b570f1-8c5c-4b50-8122-18d9551d9357","[""idigbio_georeference""]","-111.43074","37.94854"
"d4ad3361-a91a-4871-939d-f221e967db02","[""idigbio_georeference""]","-113.99391","37.70039"
"4ff5b60c-2148-44a0-8d2b-71e7dc837ae4","[""idigbio_georeference""]","-110.8753","39.7776"
"a95f4d08-c7cf-4fff-94c6-04756fea38b2","[""idigbio_georeference""]","-116.64","39.08611"
"e6d4d1b9-79ee-4975-9da7-0485a7fb19a5","[""idigbio_georeference""]","-114.8228","46.0197"
