"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"db695597-32f5-42a3-8c40-e38132025659","panthera","onca","-52.083333","-32.033333","5","188","1185","17"
"3f9c7242-24da-405f-9b46-284b5d3586f5","panthera","onca","-85","13","151","253","2766","12"
"198c4741-8557-4aec-b5ef-c58ca6e058ea","panthera","onca","-83.677393","12.342872","4","266","3043","17"
"9f7de76a-9552-444d-bf31-e3e77202c733","panthera","onca","-55","-10","262","252","2148","8"
"18586325-188f-421a-b4e5-c27e013bb23d","panthera","onca","-91.0652778","16.7088889","305","241","2055","2"
"2269b1b7-cf3a-4a46-ba4e-5400daccb2c2","panthera","onca","-94.6698889","17.0405556","388","240","2797","12"
"e56b06cb-455b-4771-88da-17ceecdee5e6","panthera","onca","-94.6697222","17.0405556","388","240","2797","12"
"90550f8a-82c6-4da8-ab43-336be31f6bc8","panthera","onca","-65","-17","237","253","3483","8"
"56771f44-6695-423d-85e3-8b98cb850677","panthera","onca","-88.566667","18.083333","11","260","1365","12"
"2dc9defb-f5bf-49ad-904b-c8b3ad8d55c8","panthera","onca","-89.094","17.55","147","250","1454","2"
"5bfce193-b164-48c5-a2b9-3696d483648d","panthera","onca","-90.2191667","18.6066667","129","257","1241","2"
"f6886e70-3efb-4e85-b1d8-2a6ce6f24959","panthera","onca","-84.28667","12.20806","16","261","2469","2"
"a407a06d-d76d-44fd-bf39-6a59909ab35e","panthera","onca","-108.766667","28.156435","1356","171","826","5"
"e38232b8-2584-438c-9f97-6c90ce5151dc","panthera","onca","-78.11502","-4.44167","559","232","2088","2"
"9ed3730b-17bd-4dfb-be37-382b9834657c","panthera","onca","-61.50000000000001","-17.5","256","251","1005","10"
"f0fa9c3f-98ac-446e-bcc6-ade24aed193a","panthera","onca","-71.1833344","-13.0666657","928","219","3061","12"
"966a75dc-245b-4d4b-8b1b-dda25c6e4ed2","panthera","onca","-67.06667","1.91667","88","245","3319","17"
"ad4f82df-f2c2-4f41-b5e6-f8cb47721eba","panthera","onca","-52.70733","-5.4965","166","252","1590","17"
"2a5bff2c-3d89-4d64-a6bf-9b1cd0259157","panthera","onca","-75.0966339","0.530457","193","242","3242","2"
"529068d3-fcd0-4ebc-9ec5-9da1abefc411","panthera","onca","-89.63333","18.08333","291","243","1196","2"
"181f2c42-3fb3-4e9c-90c1-4f4a64b2c519","panthera","onca","-88.32351","16.86384","18","262","2437","12"
"c2b45efd-5b71-4a15-bcc5-443c82144f0d","panthera","onca","-84.54696","14.09794","395","235","2851","2"
"b8387809-5254-419e-b702-931560a2fb78","panthera","onca","-77.9833","-1.4667","951","219","3556","14"
"1836983f-f02e-4cae-9b66-692f9cf7ea62","panthera","onca","-65.77","3.65","1447","179","3657","14"
"05609320-59e4-40e7-948d-ad3b9db2705e","panthera","onca","-59.51666","2.39671","164","258","1808","9"
"78b45511-27e6-4ed4-ad81-c7fa6d6380e5","panthera","onca","-48.4833298","-1.45","20","266","2779","13"
"f2219dce-9483-4760-aea6-bb4cbde31e15","panthera","onca","-89.0222222","18.5036111","138","251","1241","2"
"0c45df6e-8598-4b61-be27-da32cbb692f2","panthera","onca","-62.25","7","231","255","1610","2"
"f5777300-0fd0-4162-ba44-f22400221ed1","panthera","onca","-59.93333","2.58333","110","264","1485","9"
"dcc4ddec-e62f-45aa-9ab2-b389579a0b15","panthera","onca","-58.1666679","6.8000002","2","258","2156","17"
"5a888e6e-f760-41be-b757-c48d066a407c","panthera","onca","-40.071389","-19.390833","28","249","1193","13"
"69dbcc7c-e22c-4cf6-a855-da0c115e4d90","panthera","onca","-73.25","-3.7333","92","251","2967","9"
"2261c39f-d9cb-466c-8eb8-436f1fa3f426","panthera","onca","-59.610224","-4.294684","46","265","2126","2"
"aaf47f52-b474-4423-8772-8ed7fd881edf","panthera","onca","-65.216667","-12.216667","137","256","1552","17"
"df4109fd-aa9b-458d-8bd3-0af6b839899e","panthera","onca","-64.416667","-12.431158","140","255","1311","2"
"aeff5ffa-9198-470a-b72e-4c06f94a1c5d","panthera","onca","-75.166667","8.583333","24","266","1861","14"
"16b26cb3-64d0-46f1-afbf-b0df64e485ea","panthera","onca","-99.025504","22.92989","80","250","1012","1"
"5928fa68-db6a-40cf-af17-b7f053b31712","panthera","onca","-110.485391","34.044769","1512","148","359","8"
"a52cb830-92b2-4ec2-9961-b1ce90e3c95e","panthera","onca","-72.653611","-3.459167","78","251","2833","14"
"b783426c-3189-45d0-ae21-e1e1a8e7d52c","panthera","onca","-90.310686","19.06747","36","264","1225","12"
"0114c4f0-2b57-4ba9-b157-55e758e5741d","panthera","onca","-105","25","1971","170","399","10"
"01f4d03a-26dd-4671-bfc3-8963ab94ceb8","panthera","onca","-88.983333","16.966667","495","230","1669","2"
"517764f1-ce32-4220-8b08-95be4efef767","panthera","onca","-95.45","18.516667","19","257","1879","12"
"5bac588f-5529-454b-92f8-888ee30e612f","panthera","onca","-88.577168","20.678622","31","258","1188","12"
"e39cab27-391d-4372-8d97-ea761163e30f","panthera","onca","-108.004662","25.117393","19","246","628","12"
"bd8e80c0-78fe-4015-af61-504e50611831","panthera","onca","-65.41339","-10.375566","136","254","1558","2"
"e95d9e0a-2dfe-48d8-80ee-edd668e5c667","panthera","onca","-89.459577","20.630253","15","264","1023","10"
"14d3949f-8949-4dcf-ab9c-c810f9ea28e1","panthera","onca","-57.492897","-15.296543","199","259","1403","2"
"9a99772d-e3bd-4ad6-92dd-cbdb86e9ab13","panthera","onca","-83.037043","8.539282","10","267","3510","14"
"96e6264a-6e4c-42c3-a065-ee6e9157be0d","panthera","onca","-58.904645","-12.361138","298","250","1602","2"
"f29ed80f-4317-4a08-8162-d7e3c0e67e26","panthera","onca","-42.513081","-19.523251","272","245","1245","2"
"f6877492-b399-4983-aa51-8103453dcc61","panthera","onca","-99.901496","16.856933","15","276","1195","13"
"1b1927d4-0ca0-4d67-9bc2-d47adb1417a3","panthera","onca","-42.9","-20.25","372","237","1114","8"
"0459868d-bec1-43b5-9a40-28e74b3695f3","panthera","onca","-60","-23","132","243","894","8"
"fe6c2423-7b73-4729-87cd-2c7a028933be","panthera","onca","-61.1","-21.638875","195","247","652","8"
"a6862556-1baf-4de0-87b0-89dc13320b99","panthera","onca","-57.683333","-16.066667","123","261","1215","12"
"ff0bd6e8-0914-4646-8b89-94e9d3860483","panthera","onca","-40.121056","-19.009329","85","247","1268","8"
"e6cc9cff-9282-46ff-a9f4-a2a407d733f8","panthera","onca","-61.651667","8.5725","12","258","1569","14"
"ed1a569b-dc24-410a-83d7-4065ec98be6a","panthera","onca","-53.233333","2.383333","284","250","2486","2"
"d601ab1a-ddf4-4388-aa1d-229e8e136564","panthera","onca","-51.666667","4.133333","6","260","3555","2"
"55377bce-5c45-486b-a5bf-c7aedb44778f","panthera","onca","-91.06527","16.70888","305","241","2055","2"
"878a40c4-3ca3-4fa9-a3ea-3cb8aca5bc1d","panthera","onca","-88.0741667","19.3897222","14","258","1293","2"
"e5e64dbb-94e6-4e05-a8b0-d080c57152ef","panthera","onca","-98.4830555","23.6497222","505","218","893","12"
"6fa4b45e-da95-46f0-8c6e-5a4e4477be7a","panthera","onca","-103.94972","19.44417","2198","141","1023","5"
"a1515872-2880-43cc-a3bc-bd5dc160f73b","panthera","onca","-97.93822519368196","23.632047288919928","119","238","939","12"
"31b2644c-13c4-4aec-8910-e586226ba2ff","panthera","onca","-56.63048","-16.06667","159","263","1261","12"
"fa227c1b-9c68-4347-b88e-83551a094b2e","panthera","onca","-99.7036111","21.4830555","724","228","522","9"
"1c556901-320a-46b0-afae-e5c58d3b4fc6","panthera","onca","-88.6088888","19.8077777","30","257","1128","2"
"df3a2e65-bb79-4595-8742-706d5c960a4c","panthera","onca","-92.13416670000001","16.7572222","1286","197","1601","1"
"9ad377d9-311e-461e-b408-100f67ca8818","panthera","onca","-55.066667","5.15","50","261","2193","2"
"aaa760bf-b30b-42e0-8942-0d51e273fbd5","panthera","onca","-79.467","0.333","83","247","1956","14"
"1a0e257c-413a-4cd9-ace7-a85359d37610","panthera","onca","-59.965275","6.245641","124","248","2671","2"
"5839d705-317f-4e64-a1e8-e15ee0f3beff","panthera","onca","-73.309107","11.272506","3","273","1227","9"
"2abf37c1-17c2-4aac-90d5-eb51a2670c0f","panthera","onca","-91.1059722","16.7916667","381","237","2189","2"
"ab6dd81f-1790-4571-8332-6fdd0bca0a8b","panthera","onca","-93.4638889","16.9030556","897","218","1782","14"
"33e620cf-951a-4e59-bb32-4518e24a4fda","panthera","onca","-71.6166687","10.666667","40","282","707","13"
"5257a6cb-dcbe-45ac-b7b8-d8bc3c2d1907","panthera","onca","-78.150781","-4.638748","262","250","1559","2"
"237fc55c-21d1-4d4d-bd3b-eb23d11af6e3","panthera","onca","-73.83333333","3.433333333","389","250","2904","2"
"6e7f59d9-dda4-4d9d-b5a3-d592d596228f","panthera","onca","-95.223446","17.63911","48","257","1704","14"
"6cefc78c-ecd4-4803-bfc7-e5afbf46c31b","panthera","onca","-90.166667","16.933333","190","246","1762","2"
"d52dc5e7-c674-4951-ad25-304a8ded4298","panthera","onca","-89.7313889","19.4583333","169","254","1169","12"
"3b60a8d6-22fa-4929-a675-464336d2de69","panthera","onca","-87.50083","12.91083","21","285","2037","5"
"fe572d22-4cd3-4f96-8267-3be27ee69594","panthera","onca","-95.000551","16.713087","240","252","1588","8"
"6f2e3af0-e6d0-4c82-86d0-38db9d5dedd3","panthera","onca","-57.23704","-16.842504","106","262","1233","8"
"1732f0b7-ec0c-4c94-a84a-1b37a501e4a0","panthera","onca","-98.26461282182062","23.4556575756266","375","224","981","12"
"88b012f9-368d-42b0-aead-17b5f67084df","panthera","onca","-57.924373","-15.200884","168","260","1469","8"
"62f53982-0b70-41ae-b377-3535a55f777e","panthera","onca","-59.3","-23.1","115","242","1036","8"
"ed1d902e-4dc7-4264-882a-472e5ef58715","panthera","onca","-55.681396","4.208205","183","254","2526","2"
"21f306a6-aa55-48ef-834b-52d2760cf7b7","panthera","onca","-39.907926","-19.418347","22","249","1258","2"
"5398fa2f-20de-4d2e-a259-7601b361a1be","panthera","onca","-84.898306","10.189283","224","256","2020","12"
"dd8c108f-a3e1-4984-9f16-8ae2df8cc594","panthera","onca","-73.4","-4.466667","99","252","2594","2"
"b2dbb597-3c8c-4f57-b7e8-9155cb7ced3f","panthera","onca","-45.173939","-11.84252","473","259","857","8"
"7941d97d-142e-463c-913a-01c746655ac3","panthera","onca","-91.1388889","16.7861111","350","239","2170","2"
"876236c1-c61f-4be1-9522-bde962905357","panthera","onca","-105.4122222","20.3308333","721","217","1574","2"
"9b9d0359-2a31-441c-adcd-4b959e914ce0","panthera","onca","-88.7797222","18.4258333","90","254","1389","2"
"d0fe29ba-f794-49dc-9cb4-738083cabe9b","panthera","onca","-59.22717","2.83333","157","258","1492","9"
"cce43302-efda-4959-a0a3-ac517aa56184","panthera","onca","-79.56108","0.04977","152","243","2448","2"
"346c1dd0-3a59-489f-a630-916dee8b8be9","panthera","onca","-93.269445","15.542088","0","279","2210","8"
"59183b70-5a88-43aa-a58a-fbf5410af5fb","panthera","onca","-88.575218","20.681255","31","258","1188","12"
"63d63a10-8a8a-4396-bb91-7ae239ab24f2","panthera","onca","-109.98871","33.790607","1541","146","396","8"
"36ef09fd-d52c-4e2b-bfba-474bd7f47a6e","panthera","onca","-111.274141","31.33993","1016","198","429","8"
"0838751a-0370-45a3-be6e-90faa6181fc7","panthera","onca","-90.035743","16.754111","204","245","1753","2"
