"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"0478012d-413a-4393-9327-f8dcae2bfad1","puma","concolor","-112.80181","37.8654","1793","106","312","10"
"87468a70-f9f6-4a3a-99e0-a96a6158986c","puma","concolor","-120.58799","39.04722","1517","97","1743","1"
"619bdcfa-f263-4951-a368-f6b6094e347b","puma","concolor","-116.6445","33.0975","1111","142","638","1"
"161f8ef6-19f4-42c4-b569-b20dea0d23f3","puma","concolor","-109.5587","31.9347","1386","175","371","10"
"73d5906e-d470-4333-918d-90a8e46d6628","puma","concolor","-122.4807","44.3988","290","117","1331","1"
"b348de0b-c32d-4421-b9e1-bc1923541e31","puma","concolor","-121.0141372","38.8883632","466","156","1052","4"
"1b97b8e3-4131-4e11-84d0-417c1b558bf2","puma","concolor","-117.273998","48.532318","748","85","627","1"
"70af71be-380c-4fcf-a447-9b24fb4d1a7d","puma","concolor","-121.889159","40.492378","1084","114","1376","1"
"3eb9b98b-8a3d-4433-b88b-2544f3135b09","puma","concolor","-121.890342","37.375508","18","152","500","13"
"3440902a-590e-4f44-828c-8f357bf31ee4","puma","concolor","-61.033333","-21.7","193","247","673","8"
"2d27380c-b5b6-4a47-bb29-d1872ba334ea","puma","concolor","-115.15944","38.7","1629","121","205","8"
"0f1300dd-b451-4274-8ce8-0456aa7dd705","puma","concolor","-120.47295","38.72183","1410","105","1047","1"
"fda1e376-4bbd-4114-86c6-7924acb7140c","puma","concolor","-105.590737","40.796342","2543","36","332","1"
"b4cf2e31-f3b7-439d-a75b-5e4ebb0e1d19","puma","concolor","-114.7","33.18","163","245","81","7"
"12459d9b-4215-49eb-b61c-2e4d51910e9b","puma","concolor","-124.27938276397384","48.07008076821374","143","104","2351","1"
"1bfe0a50-b610-480b-9a94-bd3294ff3994","puma","concolor","-105.086","30.929","2019","133","331","10"
"7975f25d-579a-4e0a-aada-b777fd5a9028","puma","concolor","-111.22402","37.88622","1726","116","179","7"
"1bbe76c2-df4e-413b-865e-90d86cd3e3a1","puma","concolor","-111.279","39.322","2149","71","236","1"
"0c65000d-cb83-4788-a753-ae6812407828","puma","concolor","-112.43624","37.82279","2025","92","221","8"
"171fc574-a215-4c7d-897c-423aca575ab7","puma","concolor","-110.717064","31.62199","1347","176","390","8"
"8b8a6649-0861-4dec-b617-94141d78e4ec","puma","concolor","-88.72792","17.9291","30","258","1381","12"
"68f11280-0380-4b1e-81a5-296c900a8c05","puma","concolor","-122.1999294","41.0500861","563","139","1205","1"
"4181ab0b-2d18-424a-a1ba-258eb4705294","puma","concolor","-109.87143512551576","32.70176843296257","3172","56","414","1"
"ec7e440d-8d91-482a-81b1-35a1d1c8eb07","puma","concolor","-104.82024395331614","41.13998141158489","1857","79","372","13"
"8d88aca7-6744-4d1f-880e-7ff2add5115c","puma","concolor","-113.06672","37.67607","1788","109","348","10"
"872d62ef-f786-449c-b608-196a55a5767d","puma","concolor","-109.4583","31.9411","1541","166","402","10"
"6eb5b0eb-77d9-4f93-b5d9-aa5f71520afc","puma","concolor","-108.7086111111","32.7141666667","1238","179","241","10"
