"uuid","genus","specificepithet","longitude","latitude","elevation","temperature","precipitation","landcover"
"408cab25-eaf3-4079-aeb6-a20b11310e37","leopardus","pardalis","-54.7000008","-2.4333334","45","267","2564","11"
"7d47c20a-fdf6-43ed-b1d7-bc03c45a495a","leopardus","pardalis","-60.0166664","-3.1333334","26","266","2107","6"
"40e6ee65-d63b-47f8-9be2-b0231872ef60","felis","pardalis","-79.2667","-0.4","311","241","2738","7"
"a5c17e34-6e8e-4d34-8c24-69b99427cd1c","felis","pardalis","-79.5","0.2","150","243","2526","14"
"4fb0f0dc-a037-46eb-93d3-74cd27693fb7","felis","pardalis","-79.45","-1.033","49","253","2017","12"
"a8a07223-a820-41d9-96d4-58f525efc134","leopardus","pardalis","-89.83333","16.98333","113","251","1501","17"
"6550b988-c56b-4cb8-ab4a-43006cfed34d","leopardus","pardalis","-83.057","8.965","431","240","3011","14"
"8ec3f3bc-39df-45b8-8849-f6450e398696","leopardus","pardalis","-65.65","7.42","501","243","2331","2"
"422efc3c-bebc-4976-b241-0a7102ef5705","leopardus","pardalis","-67.65","5.4","87","255","2146","14"
"9f666720-35e0-4dc3-a0dc-d4011e12259a","leopardus","pardalis","-63.48","6.82","368","250","2008","2"
"a56153a7-ff64-43e3-9fd8-762f942e5033","leopardus","pardalis","-66.32","2.62","112","246","3527","2"
"bc8f20ea-e48f-45b5-bac7-10be00d2f118","leopardus","pardalis","-73.91666667","2.75","369","245","1983","2"
"c59eda2b-0666-4b66-92bd-6c4d75c7c26c","leopardus","pardalis","-68.25","10.58","14","269","1124","2"
"93c8abd8-af59-4429-ab3c-2f99084816c4","felis","pardalis","-57.60563","-16.136","228","254","1417","9"
"3c760b60-7570-4ed5-bbac-4a9a84fec005","leopardus","pardalis","-99.3283333","18.6286111","902","249","797","14"
"d1ab81a3-6b53-45bf-8536-11c69751847f","leopardus","pardalis","-98.84056","27.8595315","133","227","517","10"
"298a8241-1ea0-4531-84ee-2d6b53f33a0d","leopardus","pardalis","-94.8225","17.4316667","51","257","2844","12"
"fcc254fb-d36c-4198-b36c-ad485b52e596","leopardus","pardalis","-94.9133333","17.7436111","34","257","1970","12"
"710edcbf-5b7e-4719-9772-185cc1becd85","leopardus","pardalis","-97.86346000000002","23.429008","55","242","1003","12"
"929c03b1-6688-4513-9ea1-d4d877eba287","leopardus","pardalis","-68.6363889","9.43055555","102","270","1341","8"
"8b6e431a-f81b-4fd3-b9e8-0cedbefd827a","leopardus","pardalis","-119.5944444","34.4386111","108","178","451","1"
"ceab7cfe-2e62-47d8-8721-a09d7732b11e","felis","pardalis","-80.267","-0.183","7","245","650","7"
"16bedda0-5f96-4a8d-8b74-fcfa2af5f218","felis","pardalis","-56","-33","120","173","1242","10"
"f3c032de-4060-4669-acd9-51889faf8366","leopardus","pardalis","-73.25","-3.7333","92","251","2967","9"
"e1dad7eb-e97f-46c5-9d68-446dbc80607d","leopardus","pardalis","-65.55","3.166667","126","253","2767","17"
"3013d866-d024-43e9-aa5d-5ed6727e353e","leopardus","pardalis","-67.643522","10.479314","195","261","691","2"
"0c3d3be5-bf35-40f5-bf7a-9f73ecfc042d","leopardus","pardalis","-77.757602","-1.589411","486","243","4219","2"
"8ebb6338-8dad-430d-9cbc-ac01f77a06bc","leopardus","pardalis","-42.5075","-3.486389","31","286","1560","14"
"174d6052-3468-4a3c-97e4-8b9f10cc7b70","leopardus","pardalis","-90.55","16.466667","122","250","2252","12"
"7f4d0b1a-70e9-4aae-bdb8-94ce08417d27","leopardus","pardalis","-87.466667","15.133333","1225","195","1626","2"
"62e322c4-dd8e-48a9-b0d7-b66fc0a45847","leopardus","pardalis","-40.829563","-13.056638","441","235","812","8"
"f5c29602-b0c4-4d09-8a8b-ef9b930293f9","leopardus","pardalis","-109.263292","27.232072","65","242","456","8"
"2ebba1e9-4a3f-4fff-81d9-ad80d97e45b6","leopardus","pardalis","-77.616667","-4.466667","503","231","2954","2"
"735127b2-4382-49b0-b146-367b3e478774","leopardus","pardalis","-56.087086","-4.153288","26","262","2046","8"
"bf4ac6ac-d62b-46b9-9bc3-5a74547097c6","felis","pardalis","-68.766667","-11.3","237","249","1738","2"
"fe3dca47-4b7a-44ae-a89f-98b7a0ba4c02","felis","pardalis","-78.65598","0.489016","1824","164","2295","16"
"9b7ca1ca-22ab-4ea6-a157-483d495c26e2","leopardus","pardalis","-98.123064","26.183685","36","238","592","13"
"ae8a53f8-f09d-4519-941e-b692bedff5ea","leopardus","pardalis","-72.92436","11.039033","775","228","952","2"
"4715d719-1720-4479-bbaa-cb98d3b6a7b2","leopardus","pardalis","-79.195004","-4.790081","1694","184","1196","14"
"d971f31d-cbef-45d0-84b8-3c924a49afb2","felis","pardalis","-78.8984","0.601561","385","238","2093","7"
"8704eeb5-82b5-4889-b74c-26ca9db33e56","leopardus","pardalis","-99.35461","25.452115","187","241","577","10"
"c470d1b8-3ca7-4df7-8ab7-b96591e554a6","leopardus","pardalis","-73.616667","9.816667","52","273","1455","2"
"bd8c0a4d-4749-4a31-895b-e31b134f98f5","leopardus","pardalis","-61.483009","9.242483","5","259","1787","2"
"139788bb-0723-4dfc-92f3-fd02fdf4d54f","leopardus","pardalis","-78.092222","8.324444","25","260","2808","14"
"ec10f62b-ce65-44f7-8b49-6381f7fa0803","leopardus","pardalis","-73.033333","8.75","828","227","2888","2"
"d11f448a-ed78-4338-bdab-95f1aad1158b","leopardus","pardalis","-97.497484","25.901747","14","238","672","10"
"cd82f077-ee2f-48e1-ae17-08964c532cde","leopardus","pardalis","-88.578081","20.680436","31","258","1188","12"
"972de8ab-6a1b-4e81-8cba-9a533be77b74","felis","pardalis","-55.116774","-3.10297","28","265","1665","17"
"13dfceea-d826-4ffb-93ff-afbc5cd0fb1a","leopardus","pardalis","-82.816667","9.6","36","262","2359","2"
"963842c4-4be7-4c2e-8a16-6d6bc1eeb502","leopardus","pardalis","-82.622704","9.216637","1322","186","3519","2"
"dcc0d927-939e-4f68-982b-07953b7d8733","leopardus","pardalis","-82.45","9.466667","4","264","2439","17"
"a02d74ba-701b-400b-bfdc-c357dfe9c8d9","leopardus","pardalis","-82.783333","9.616667","104","258","2538","2"
"6c521a03-c53e-4240-8ef3-85762c1cabed","leopardus","pardalis","-95.670625","28.982426","12","214","1212","1"
"bc2c19c7-f4ec-4c8e-8d72-2eee591ab29d","leopardus","pardalis","-75.188565","-9.581477","281","256","2148","2"
"549478ff-f38e-4cd2-adda-331a1b9df84b","leopardus","pardalis","-99.8977777777","16.8711111111","89","272","1364","12"
"cffd0017-9cf2-420f-b614-0c02d2bf04a4","felis","pardalis","-78.457","0.30768","3062","103","1418","7"
"065dfdc1-93bd-4aa3-bd12-092533c88cbe","leopardus","pardalis","-95.150806","16.245267","18","269","997","1"
"ae255d66-ba58-4e74-951e-67b285dfaaa0","leopardus","pardalis","-97.776106","26.790059","11","234","672","9"
"a251491f-6d54-411b-a9d0-a8955c9f7814","felis","pardalis","-79.740799","9.166035","106","261","2484","8"
"6b12cf26-bc31-4a09-bbc5-c0096bd0dd5f","leopardus","pardalis","-90.646691","18.584143","110","259","1290","2"
"b7ac555b-fee9-4428-8afa-4fa27aa22a20","leopardus","pardalis","-66.333333","-10.7","142","254","1654","2"
"6bbf368b-d021-4cac-8a1c-384f8daf6605","leopardus","pardalis","-57.683333","-16.066667","123","261","1215","12"
"0add5754-4825-40d7-ad0a-dec32c2ec85f","felis","pardalis","-61.25","10.5","52","266","1770","2"
"d2bdd514-7683-4d78-9c33-cc5c6e5fe211","leopardus","pardalis","-69.189128","-12.59331","204","253","2320","2"
"b8ec8fa7-6c79-4253-82f5-5754590d9b6c","leopardus","pardalis","-54.075104","5.39975","26","262","2275","2"
"0dcdd230-4f43-4ce3-9c9a-0bbb2673a73c","leopardus","pardalis","-93.0933333","15.8230556","1977","162","2618","1"
"1d0cc21d-2abf-4bea-abe2-8d885650597f","leopardus","pardalis","-89.375","18.7916666","265","244","1154","12"
"eda1fc7c-238a-49de-ad3b-68f55c98ee8f","leopardus","pardalis","-96.9275","19.54","1441","179","1420","2"
"11f91f91-5d9b-4a06-9ed0-47239d4b5164","leopardus","pardalis","-98.95081272655749","24.893141114016643","272","235","609","10"
"e4621da6-9690-4e69-be96-a7024425a418","leopardus","pardalis","-89.2305555","18.8627777","161","250","1191","2"
"3e5ebd27-b08e-48b2-a337-26b150a095ae","felis","pardalis","-79.8333","0.25","129","242","1861","7"
"bdf67cd7-0b0f-4ccf-83cd-32fcc6cf6080","leopardus","pardalis","-108.133333","25.733333","116","241","728","4"
"d6506cae-ce7c-4804-b9c2-48b0e706576e","felis","pardalis","-78.60871","-0.27558","3307","94","1865","8"
"9ea2ebe8-5dac-4f1f-b6a2-40acaea6f67a","leopardus","pardalis","-73.785468","-5.034118","136","252","2591","2"
"f2a96064-dde6-493e-a5b7-b604ffef8dab","felis","pardalis","-79.12227","0.05978","479","232","3078","10"
"6bb6e465-1fa5-4770-a71e-d9a7469db1ae","felis","pardalis","-79.367","0.517","73","248","1711","12"
"6067bb2a-ca8f-47d5-b8cd-2cfd9d747569","felis","pardalis","-55.1148","-3.102627","49","264","1677","17"
"7d608fe3-3819-42ec-be70-6a2c4869533c","felis","pardalis","-79.617","-1.433","24","252","1760","8"
"9ddd8631-8d58-413e-8156-b97152f48542","felis","pardalis","-79.15000000000002","-0.25","571","228","2891","13"
"98ab6641-7aef-4734-b7ea-a8918e2550e7","felis","pardalis","-77.959374","-3.042256","266","252","1789","2"
"1e22ab53-4766-442c-87cd-822db6f7a4e8","leopardus","pardalis","-71.217","-10.133","277","246","1458","2"
"56d25fc3-91c5-4888-bd4a-0385d4f1f748","felis","pardalis","-79.144033","0.702871","178","245","2183","2"
"485b26a2-c35d-40e5-82e4-05250385dcb9","felis","pardalis","-79.617","-1.05","65","249","2178","12"
"00318669-8e89-4f7c-a7fc-821394813f8d","felis","pardalis","-79.7307","0.544744","250","235","1208","14"
"fc146150-7eec-4225-8e34-4890de54d761","leopardus","pardalis","-63.9000015","-8.7666664","65","257","2081","6"
"6be49177-24cd-49de-aa9e-d0fbc4058931","felis","pardalis","-78.662794","0.839635","523","231","2901","10"
"eef15f5f-3496-4017-8e97-11321afa6fd1","felis","pardalis","-78.794077","0.983277","117","251","2527","12"
"9089ae8d-0e2f-44f4-b626-22d4e3656ca5","leopardus","pardalis","-39.2999992","-10.9833336","234","254","481","14"
"61916f19-6458-4303-be2b-14e888683d52","felis","pardalis","-54.683333","-2.4","1","269","2123","17"
"d15bcbc4-a92e-4100-b52d-604043103c92","leopardus","pardalis","-100.69843","18.325525","258","272","905","14"
"f9ef63af-489d-4d63-bf9c-fc253b6931e1","leopardus","pardalis","-72.3000031","8.3666668","54","275","2239","2"
"d86bcd70-0821-4c28-b31d-94674f5c0195","leopardus","pardalis","-97.856109","27.515869","22","227","684","13"
"bfab57e8-8beb-4eb1-90df-b25bc370082b","leopardus","pardalis","-99.15","26.416667","72","242","550","10"
"1a70c1fc-983a-4f8b-bc65-07ebdbd301a8","felis","pardalis","-57.996389","-22.993333","88","242","1311","8"
"f2d0bead-9180-46d3-ade0-43d291cbfe64","felis","pardalis","-104","23.316667","2535","144","543","1"
"50e61acb-8ef5-40ee-a3d5-c8e665db3e10","felis","pardalis","-93.742859","16.107931","144","266","1216","12"
"038afc97-6c17-4540-a5d2-a288fbeb0b64","leopardus","pardalis","-97.389856","26.301521","6","236","653","10"
"94275336-f3b5-41b1-a02e-f1c73df6d345","felis","pardalis","-83.683519","9.904666","685","225","3637","14"
"ddce0bca-f33f-46db-93cb-0babbeea0164","leopardus","pardalis","-90.30028","14.349119999999997","1045","212","1427","12"
"2674cff7-c18f-4544-972f-66d221cd24e5","leopardus","pardalis","-90.266","16.92779","131","250","1721","12"
"dc1825dc-e8bd-43cc-be07-a4339fe5c067","leopardus","pardalis","-89.4413889","18.0144444","263","244","1310","2"
"937196a7-c129-4f60-bde4-80c3f44b199d","leopardus","pardalis","-90.8833333","16.15","190","248","2914","2"
"1c812596-79f0-45cc-8621-084bb8f5da42","leopardus","pardalis","-59.43794","3.38333","238","256","1888","2"
"487af3e1-9113-4542-bc6c-f31b976f4236","felis","pardalis","-79.467","0.333","83","247","1956","14"
"fc6cb2ab-2905-4276-8506-ba7b5cabc137","felis","pardalis","-78.9994","1.1953","6","254","2166","12"
"6db86301-ef30-4e2c-bce9-24d701b4aa8f","leopardus","pardalis","-70.0833359","-12.6000004","238","253","3826","2"
"c1786538-38e6-44b9-b364-8e6f53b9a2a9","leopardus","pardalis","-65.82","3.17","124","251","3035","2"
"06b709b2-238c-4043-96fe-54c852dc8a67","leopardus","pardalis","-77.3166657","-0.5","355","246","2920","2"
"3be85287-d670-4540-b350-67912c064ee1","leopardus","pardalis","-69.93","12","87","270","388","7"
"60d0a5fb-1a65-40c5-bfcf-4960a4bebc29","leopardus","pardalis","-91.005089","16.153211","197","249","2976","2"
"b26d74e0-ede8-4349-a248-bbfbf949b446","leopardus","pardalis","-87.166667","14.25","985","220","867","12"
"8a23faf2-9ef8-4ba2-a5a3-0f293b32bff9","felis","pardalis","-79.047711","0.592523","153","248","2398","8"
"6ebcef40-3413-41ec-81f8-d989953145b6","leopardus","pardalis","-88.584132","20.68144","29","258","1179","12"
"1711623c-52ff-4cf3-a63b-98515adbf18d","leopardus","pardalis","-95.113984","18.421308","356","236","2037","9"
"bb858448-45f1-4a70-a77c-9015fdfcb825","leopardus","pardalis","-99.85","20.7","2054","165","400","10"
"40035f62-deb9-4139-8c0e-9a98faa03159","leopardus","pardalis","-90.970242","16.141339","194","248","3090","2"
"b84e9965-30f5-4ca6-877b-2f8284f1f55d","leopardus","pardalis","-85.56667","10.21667","117","265","1765","9"
"17d6b0da-0422-4cbb-878f-d35502da9373","leopardus","pardalis","-74.122587","11.230923","86","269","1215","14"
"52216a02-4554-4360-ab6c-b3f3444a2deb","leopardus","pardalis","-95.916667","17.9","63","258","2421","14"
"a2c348fb-b2e2-438e-9c6d-671eeb90af55","leopardus","pardalis","-57.751842","-16.734548","107","260","1162","17"
"92ae1cde-8ff5-44ba-a0c5-347fe8fbceea","leopardus","pardalis","-90.721413","17.790327","56","258","1524","2"
"4fc1aad4-6de2-4ced-a7b8-a6b098d8a243","felis","pardalis","-56.775557","-2.677331","18","263","2325","2"
"7736e0be-82db-4131-8e47-4cd8f58e1190","felis","pardalis","-79.264382","0.878942","192","242","2032","2"
"f9a3576f-730d-4cfe-bd6a-f5ad07eb0c27","leopardus","pardalis","-79.316667","-1.866667","15","260","1382","8"
"34638989-6271-49e7-bcb5-eccf2c6f561a","leopardus","pardalis","-58.685654","2.819274","173","254","1752","2"
"03066b6a-b896-464d-9cc2-fdfce6bf4804","leopardus","pardalis","-62.25","7","231","255","1610","2"
"5a4dd516-2671-46a0-ac25-7cbbfacb6f8b","leopardus","pardalis","-76.623776","-0.410681","244","245","3775","2"
"570c2875-6286-4fb4-9423-c5dc085695c7","leopardus","pardalis","-73.253828","-3.749125","96","251","2991","17"
"7b806843-fa3b-4859-9137-ce44e5570550","leopardus","pardalis","-61.1","-21.566667","195","248","664","8"
"c717336d-4305-4ea6-ad99-5509c461684d","leopardus","pardalis","-51.801713","3.897095","10","259","3086","2"
"6ce04ff7-373f-4f24-820e-edad953b64da","leopardus","pardalis","-93.4986111","15.9644444","681","236","1557","5"
"b5a1e2fa-dd97-4658-9837-61ebd014b843","leopardus","pardalis","-59.29954","2.83333","139","259","1453","9"
"6ec6b6c5-01f0-496e-a2bd-6fb2e10ff575","leopardus","pardalis","-96.074299","17.948364","64","259","2720","1"
"41e3dd9f-8017-40b4-9d09-b7eedc9577f9","leopardus","pardalis","-77.596631","7.778326","652","221","2698","14"
"5995993d-7c6f-4ac1-8eaa-82e18dff7434","leopardus","pardalis","-98.39644","33.878154","292","182","772","10"
"3a7e865c-9a11-4694-a2eb-836c43ec1262","leopardus","pardalis","-86.668605","13.311901","1117","217","1236","12"
"1a4c60ae-6a09-4ad9-b35c-7bd3edb4ce6f","felis","pardalis","-93.654968","16.096056","608","239","1443","5"
"deb63b7d-6271-4dde-88df-eb80b7f04f18","leopardus","pardalis","-73.4","-4.466667","99","252","2594","2"
"0b8972cb-3cdf-41e9-8e93-b6b7d67978a2","leopardus","pardalis","-77.5","8.5","473","233","3636","2"
"d0cc39d0-cff5-4fe7-aadd-822fb8efcdd2","leopardus","pardalis","-91.0633333","16.7063889","305","241","2055","2"
"05bc8d35-7793-4fff-bff1-69f8656d8a28","felis","pardalis","-56.480070000000005","-16.06667","169","263","1402","12"
"84ae308b-f4c2-41bb-a7e9-881aeb517169","leopardus","pardalis","-70.6333313","-13.2666664","561","237","5044","2"
"2f5e594d-3d19-4aae-8a4b-453081234892","leopardus","pardalis","-62.85","-20.96667","449","232","704","8"
"c1067796-20d7-4428-8a48-c0db041aa197","leopardus","pardalis","-60.488885","5.966992","907","208","2982","2"
"1d6566d0-c0b6-467d-bd14-ff251480b9cc","leopardus","pardalis","-63.6666679","-17.4500008","373","241","1617","2"
"f6ff6bbf-f0a9-4d99-a561-771e8e75d38c","leopardus","pardalis","-76.43333333","7.333333333","716","224","3173","7"
"6d4eaeff-8130-4ed4-afb8-45947ce71aa5","felis","pardalis","-79.816667","-1.25","49","246","1784","12"
"848dcafb-87fb-4921-a412-5b56a29125d7","leopardus","pardalis","-65.614323","3.49455","1100","198","3220","2"
"53b319e9-4906-4cbf-adb0-85ee102e1b38","leopardus","pardalis","-59.08242","2.83333","193","255","1786","2"
"3afb6333-ef86-4331-8844-e4f9cd751492","leopardus","pardalis","-78.579444","8.670556","8","266","2473","2"
"096a1b13-cbde-42fb-9adb-e71e7edb63c0","leopardus","pardalis","-80.130278","9.208056","9","265","3106","2"
"b3d3e82a-11cc-4e69-a8d6-115ddab8e49f","leopardus","pardalis","-90.23649","16.035840000000004","234","243","3124","2"
"dbf0c037-f7aa-4f2c-bcf3-b074c4491219","leopardus","pardalis","-105.11908886118565","21.536436829237257","310","246","1502","12"
"716527cd-6cc1-40d8-8808-4cd481b656d6","leopardus","pardalis","-70.3333359","-12.6499996","284","251","5117","2"
"cd014ebd-0851-4e05-912c-39e2e5865952","leopardus","pardalis","-75.1166687","-6.0666666","128","255","2357","2"
"4facb647-455a-41c4-b3f2-7af2baf235da","leopardus","pardalis","-68.38","10.53","10","269","1134","2"
"fb01a7c1-183e-4808-8862-193297c0bebb","leopardus","pardalis","-97.93705059103628","22.542330381786407","21","246","1018","1"
"ad9b2ea3-7b97-4d65-ad88-63c8d5b9beca","leopardus","pardalis","-67.783333","-2.783333","104","251","2992","2"
"1fd80d67-3631-44b0-8483-3293621d3810","leopardus","pardalis","-64.45","-17.133333","237","250","2209","2"
"8423168e-46ff-4567-a685-3e0c8463eb96","leopardus","pardalis","-110.786498","33.394222","1084","184","366","10"
