"uuid","flags","longitude","latitude"
"485b26a2-c35d-40e5-82e4-05250385dcb9","[""idigbio_georeference""]","-79.617","-1.05"
"cd2b6555-55f8-4a5d-a420-42c8aa2677a3","[""idigbio_georeference""]","-77.3333359","-4"
"c7439db0-e4df-40fd-9e19-daa7085685d1","[""idigbio_georeference""]","-80.1","-0.683"
"9245cf32-9576-4eb7-b5b3-5a278f1e1392","[""idigbio_georeference""]","-59.7","4.7166667"
"4715d719-1720-4479-bbaa-cb98d3b6a7b2","[""geolocate_georeference""]","-79.195004","-4.790081"
"4fc1aad4-6de2-4ced-a7b8-a6b098d8a243","[""geolocate_georeference""]","-56.775557","-2.677331"
"3003d538-5ff3-494b-a4ad-ccfc8f57dd0f","[""geolocate_georeference""]","-106.651137","35.084491"
"8704eeb5-82b5-4889-b74c-26ca9db33e56","[""geolocate_georeference""]","-99.35461","25.452115"
"c470d1b8-3ca7-4df7-8ab7-b96591e554a6","[""geolocate_georeference""]","-73.616667","9.816667"
"aa2201cd-2b3d-43ec-b503-89eedb5cee1d","[""geolocate_georeference""]","-73.396999","10.149519"
"cd96e559-4e39-41a2-9aa3-340fcc32cad3","[""idigbio_georeference""]","-108.7","26.9666667"
"fc146150-7eec-4225-8e34-4890de54d761","[""idigbio_georeference""]","-63.9000015","-8.7666664"
"d630a857-5c20-447d-9ad4-4c4a69164660","[""idigbio_georeference""]","-80.45","-1.05"
"4094a7f7-b705-486f-8842-30965371121f","[""idigbio_georeference""]","-79","0.09048"
"87f2890a-5a79-41bd-9fa7-6d7f5e3440d0","[""idigbio_georeference""]","-78.883","0.95"
"8d8a7cf5-5c91-4ba0-bf2f-b04c1a4738e0","[""idigbio_georeference""]","-56.4500008","3.1166666"
"c33ab56c-aa46-4e7c-907e-0d38324280d7","[""idigbio_georeference""]","-75.68333333","8.283333333"
"2a563b73-4f94-4f19-be0c-d213995854ac","[""idigbio_georeference""]","-78.95","-0.317"
"dcbaa201-f4f0-441c-a33d-b017967d6da5","[""geolocate_georeference""]","-61.321921","10.45699"
"202dcde2-807d-4f6b-b839-231076317390","[""geolocate_georeference""]","-77.959374","-3.042256"
"c2019de4-d3a0-4f68-ac61-27dea6907562","[""idigbio_georeference""]","-70.8333359","-12.25"
"793485b2-9af5-4912-9b6e-305a5ef66a3c","[""idigbio_georeference""]","-65.3","9.95"
